date,oil_price,stocks,price_change,stock_diff,rubber_price,rubber_price_change
2023-12-19,73.44000244140625,796222.0,0.0133848655217907,0.0,13580.0,-0.0018375597206908845
2023-12-20,74.22000122070312,796222.0,0.0106208980578288,0.0,13715.0,0.00994108983799702
2023-12-21,73.88999938964844,796222.0,-0.0044462655029253,0.0,13795.0,0.005833029529711986
2023-12-22,73.55999755859375,789901.0,-0.0044661230718715,-6321.0,13910.0,0.008336353751359216
2023-12-25,73.55999755859375,789901.0,-0.0044661230718715,-6321.0,13905.0,-0.00035945363048162093
2023-12-26,75.56999969482422,789901.0,0.0273246629002321,0.0,13840.0,-0.0046745774901114645
2023-12-27,74.11000061035156,789901.0,-0.0193198238767844,0.0,13935.0,0.006864161849710948
2023-12-28,71.7699966430664,789901.0,-0.0315747395495003,0.0,13930.0,-0.0003588087549336594
2023-12-29,71.6500015258789,785453.0,-0.0016719398467338,-4448.0,14170.0,0.017229002153625217
2024-01-02,70.37999725341797,785453.0,-0.0177251115898753,0.0,14205.0,0.0024700070571630484
2024-01-03,72.69999694824219,785453.0,0.0329639071520644,0.0,14115.0,-0.006335797254487852
2024-01-04,72.19000244140625,785453.0,-0.007015055409136,0.0,13875.0,-0.01700318809776835
2024-01-05,73.80999755859375,787397.0,0.0224407128743677,1944.0,13850.0,-0.0018018018018017834
2024-01-08,70.7699966430664,787397.0,-0.041186844818875,0.0,13470.0,-0.027436823104693087
2024-01-09,72.23999786376953,787397.0,0.0207715315872796,0.0,13445.0,-0.0018559762435040872
2024-01-10,71.37000274658203,787397.0,-0.0120431221333663,0.0,13470.0,0.0018594272963927683
2024-01-11,72.0199966430664,787397.0,0.009107382254031,0.0,13695.0,0.016703786191536674
2024-01-12,72.68000030517578,785501.0,0.0091641723531366,-1896.0,13770.0,0.005476451259583737
2024-01-15,72.68000030517578,785501.0,0.0091641723531366,-1896.0,13785.0,0.0010893246187364536
2024-01-16,72.4000015258789,785501.0,-0.0038524873159216,0.0,13875.0,0.006528835690968515
2024-01-17,72.55999755859375,785501.0,0.00220988990805,0.0,13775.0,-0.007207207207207245
2024-01-18,74.08000183105469,785501.0,0.0209482404024821,0.0,13860.0,0.006170598911070746
2024-01-19,73.41000366210938,777188.0,-0.0090442515170733,-8313.0,13875.0,0.0010822510822510178
2024-01-22,75.19000244140625,777188.0,0.0242473599032881,0.0,13545.0,-0.023783783783783763
2024-01-23,74.37000274658203,777188.0,-0.0109057011331157,0.0,13535.0,-0.0007382798080473041
2024-01-24,75.08999633789062,777188.0,0.0096812365835454,0.0,13630.0,0.007018840044329622
2024-01-25,77.36000061035156,777188.0,0.0302304485706239,0.0,13760.0,0.009537784299339602
2024-01-26,78.01000213623047,779314.0,0.0084022947356585,2126.0,13665.0,-0.006904069767441845
2024-01-29,76.77999877929688,779314.0,-0.0157672519324587,0.0,13560.0,-0.007683863885839748
2024-01-30,77.81999969482422,779314.0,0.0135452062003389,0.0,13510.0,-0.0036873156342183133
2024-01-31,75.8499984741211,779314.0,-0.0253148448782909,0.0,13525.0,0.0011102886750555818
2024-02-01,73.81999969482422,779314.0,-0.0267633331593207,0.0,13385.0,-0.010351201478743022
2024-02-02,72.27999877929688,785449.0,-0.0208615676225113,6135.0,13290.0,-0.007097497198356395
2024-02-05,72.77999877929688,785449.0,0.0069175430055929,0.0,13385.0,0.007148231753197898
2024-02-06,73.30999755859375,785449.0,0.0072822037398501,0.0,13355.0,-0.0022413149047441072
2024-02-07,73.86000061035156,785449.0,0.0075024290011498,0.0,13240.0,-0.00861100711344065
2024-02-08,76.22000122070312,785449.0,0.0319523502687435,0.0,13365.0,0.009441087613293098
2024-02-09,76.83999633789062,798213.0,0.0081342837478084,12764.0,13365.0,0.0
2024-02-12,76.91999816894531,798213.0,0.0010411482934342,0.0,13365.0,0.0
2024-02-13,77.87000274658203,798213.0,0.0123505538254193,0.0,13365.0,0.0
2024-02-14,76.63999938964844,798213.0,-0.015795599249386,0.0,13365.0,0.0
2024-02-15,78.02999877929688,798213.0,0.0181367353955925,0.0,13365.0,0.0
2024-02-16,79.19000244140625,802475.0,0.0148661243144496,4262.0,13365.0,0.0
2024-02-19,79.19000244140625,802475.0,0.0148661243144496,4262.0,13465.0,0.007482229704451893
2024-02-20,78.18000030517578,802475.0,-0.0127541622059903,0.0,13555.0,0.0066839955440030074
2024-02-21,77.91000366210938,802475.0,-0.0034535257356417,0.0,13550.0,-0.00036886757653997737
2024-02-22,78.61000061035156,802475.0,0.0089846863732419,0.0,13760.0,0.015498154981549828
2024-02-23,76.48999786376953,807417.0,-0.0269686137911423,4942.0,13810.0,0.00363372093023262
2024-02-26,77.58000183105469,807417.0,0.0142502810527787,0.0,13750.0,-0.00434467776973213
2024-02-27,78.87000274658203,807417.0,0.0166280083150367,0.0,13965.0,0.01563636363636367
2024-02-28,78.54000091552734,807417.0,-0.0041841234888125,0.0,13965.0,0.0
2024-02-29,78.26000213623047,807417.0,-0.0035650468045961,0.0,13960.0,-0.0003580379520229382
2024-03-01,79.97000122070312,809490.0,0.0218502304855037,2073.0,13915.0,-0.003223495702005752
2024-03-04,78.73999786376953,809490.0,-0.0153808095305513,0.0,13850.0,-0.004671218109953301
2024-03-05,78.1500015258789,809490.0,-0.0074929686804334,0.0,13780.0,-0.005054151624548697
2024-03-06,79.12999725341797,809490.0,0.0125399322892469,0.0,13805.0,0.0018142235123366213
2024-03-07,78.93000030517578,809490.0,-0.0025274479361054,0.0,13725.0,-0.005795001810938061
2024-03-08,78.01000213623047,808550.0,-0.0116558743872826,-940.0,14250.0,0.03825136612021862
2024-03-11,77.93000030517578,808550.0,-0.0010255329940253,0.0,14080.0,-0.011929824561403457
2024-03-12,77.55999755859375,808550.0,-0.0047478858608122,0.0,14135.0,0.00390625
2024-03-13,79.72000122070312,808550.0,0.0278494550038834,0.0,14200.0,0.00459851432614089
2024-03-14,81.26000213623047,808550.0,0.0193176228292306,0.0,14380.0,0.012676056338028152
2024-03-15,81.04000091552734,807348.0,-0.0027073740452812,-1202.0,14790.0,0.028511821974965157
2024-03-18,82.72000122070312,807348.0,0.0207305069866292,0.0,15500.0,0.04800540906017581
2024-03-19,83.47000122070312,807348.0,0.009066731007401,0.0,15395.0,-0.006774193548387042
2024-03-20,81.68000030517578,807348.0,-0.021444841132737,0.0,15390.0,-0.00032478077297826147
2024-03-21,81.06999969482422,807348.0,-0.0074681759068616,0.0,14940.0,-0.0292397660818714
2024-03-22,80.62999725341797,811257.0,-0.0054274385477065,3909.0,14510.0,-0.02878179384203483
2024-03-25,81.94999694824219,811257.0,0.0163710745353926,0.0,14440.0,-0.004824259131633313
2024-03-26,81.62000274658203,811257.0,-0.0040267750329334,0.0,14535.0,0.006578947368421018
2024-03-27,81.3499984741211,811257.0,-0.0033080649764158,0.0,14280.0,-0.01754385964912286
2024-03-28,83.16999816894531,811257.0,0.0223724613271283,0.0,14655.0,0.02626050420168058
2024-03-29,83.16999816894531,811257.0,0.0223724613271283,0.0,14665.0,0.0006823609689525778
2024-04-01,83.70999908447266,811257.0,0.0064927368933016,0.0,14780.0,0.007841800204568594
2024-04-02,85.1500015258789,811257.0,0.017202275201952,0.0,14615.0,-0.011163734776725276
2024-04-03,85.43000030517578,811257.0,0.0032883003438559,0.0,14510.0,-0.007184399589462931
2024-04-04,86.58999633789062,811257.0,0.0135783217671903,0.0,14510.0,0.0
2024-04-05,86.91000366210938,821494.0,0.0036956615977903,10237.0,14510.0,0.0
2024-04-08,86.43000030517578,821494.0,-0.0055229931734873,0.0,14850.0,0.023432115782219265
2024-04-09,85.2300033569336,821494.0,-0.0138840326738992,0.0,15140.0,0.019528619528619506
2024-04-10,86.20999908447266,821494.0,0.0114982481396246,0.0,15070.0,-0.004623513870541607
2024-04-11,85.0199966430664,821494.0,-0.0138035315397722,0.0,14915.0,-0.010285335102853344
2024-04-12,85.66000366210938,824877.0,0.0075277234099393,3383.0,14695.0,-0.01475025142474018
2024-04-15,85.41000366210938,824877.0,-0.0029185149347662,0.0,14710.0,0.0010207553589656193
2024-04-16,85.36000061035156,824877.0,-0.0005854472498986,0.0,14515.0,-0.013256288239293035
