date,price
2018-12-14,11295.0
2018-12-17,11340.0
2018-12-18,11425.0
2018-12-19,11305.0
2018-12-20,11490.0
2018-12-21,11325.0
2018-12-24,11350.0
2018-12-25,11050.0
2018-12-26,11040.0
2018-12-27,11255.0
2018-12-28,11305.0
2019-01-02,11290.0
2019-01-03,11450.0
2019-01-04,11845.0
2019-01-07,11675.0
2019-01-08,11675.0
2019-01-09,11785.0
2019-01-10,11640.0
2019-01-11,11640.0
2019-01-14,11505.0
2019-01-15,11505.0
2019-01-16,11640.0
2019-01-17,11575.0
2019-01-18,11660.0
2019-01-21,11845.0
2019-01-22,11580.0
2019-01-23,11615.0
2019-01-24,11610.0
2019-01-25,11610.0
2019-01-28,11555.0
2019-01-29,11460.0
2019-01-30,11375.0
2019-01-31,11330.0
2019-02-01,11420.0
2019-02-11,11305.0
2019-02-12,11615.0
2019-02-13,11675.0
2019-02-14,11785.0
2019-02-15,11640.0
2019-02-18,11815.0
2019-02-19,12375.0
2019-02-20,12460.0
2019-02-21,12325.0
2019-02-22,12515.0
2019-02-25,12445.0
2019-02-26,12400.0
2019-02-27,12405.0
2019-02-28,12500.0
2019-03-01,12770.0
2019-03-04,12495.0
2019-03-05,12465.0
2019-03-06,12445.0
2019-03-07,12215.0
2019-03-08,12095.0
2019-03-11,12125.0
2019-03-12,12165.0
2019-03-13,12005.0
2019-03-14,12030.0
2019-03-15,11850.0
2019-03-18,11915.0
2019-03-19,11985.0
2019-03-20,11950.0
2019-03-21,11940.0
2019-03-22,12160.0
2019-03-25,11800.0
2019-03-26,11795.0
2019-03-27,11640.0
2019-03-28,11470.0
2019-03-29,11565.0
2019-04-01,11715.0
2019-04-02,11680.0
2019-04-03,11770.0
2019-04-04,11795.0
2019-04-08,11835.0
2019-04-09,11700.0
2019-04-10,11955.0
2019-04-11,11910.0
2019-04-12,11930.0
2019-04-15,11840.0
2019-04-16,11685.0
2019-04-17,11645.0
2019-04-18,11400.0
2019-04-19,11470.0
2019-04-23,11540.0
2019-04-24,11475.0
2019-04-25,11495.0
2019-04-26,11270.0
2019-04-29,11255.0
2019-04-30,11670.0
2019-05-06,11665.0
2019-05-07,11865.0
2019-05-08,11845.0
2019-05-09,11790.0
2019-05-10,11775.0
2019-05-13,11905.0
2019-05-14,11540.0
2019-05-15,11745.0
2019-05-16,12250.0
2019-05-17,12205.0
2019-05-20,12045.0
2019-05-21,12375.0
2019-05-22,11905.0
2019-05-23,11720.0
2019-05-24,11850.0
2019-05-27,11860.0
2019-05-28,11955.0
2019-05-29,12205.0
2019-05-30,12030.0
2019-05-31,12250.0
2019-06-03,11900.0
2019-06-04,11910.0
2019-06-05,12125.0
2019-06-06,12235.0
2019-06-10,12290.0
2019-06-11,12470.0
2019-06-12,12190.0
2019-06-13,12260.0
2019-06-14,11970.0
2019-06-17,11760.0
2019-06-18,11860.0
2019-06-19,11740.0
2019-06-20,11765.0
2019-06-21,11735.0
2019-06-24,11600.0
2019-06-25,11640.0
2019-06-26,11615.0
2019-06-27,11590.0
2019-06-28,11355.0
2019-07-01,11410.0
2019-07-02,11325.0
2019-07-03,11160.0
2019-07-04,11260.0
2019-07-05,11310.0
2019-07-08,11020.0
2019-07-09,10635.0
2019-07-10,10735.0
2019-07-11,10735.0
2019-07-12,10610.0
2019-07-15,10645.0
2019-07-16,10485.0
2019-07-17,10565.0
2019-07-18,10660.0
2019-07-19,10715.0
2019-07-22,10715.0
2019-07-23,10695.0
2019-07-24,10685.0
2019-07-25,10860.0
2019-07-26,10765.0
2019-07-29,10685.0
2019-07-30,10635.0
2019-07-31,10740.0
2019-08-01,10565.0
2019-08-02,10340.0
2019-08-05,10280.0
2019-08-06,10565.0
2019-08-07,11495.0
2019-08-08,11575.0
2019-08-09,11625.0
2019-08-12,11490.0
2019-08-13,11360.0
2019-08-14,11525.0
2019-08-15,11375.0
2019-08-16,11375.0
2019-08-19,11635.0
2019-08-20,11565.0
2019-08-21,11390.0
2019-08-22,11435.0
2019-08-23,11385.0
2019-08-26,11500.0
2019-08-27,11535.0
2019-08-28,11680.0
2019-08-29,11640.0
2019-08-30,11815.0
2019-09-02,11750.0
2019-09-03,11935.0
2019-09-04,12110.0
2019-09-05,12060.0
2019-09-06,11930.0
2019-09-09,12070.0
2019-09-10,12055.0
2019-09-11,12000.0
2019-09-12,11915.0
2019-09-16,12035.0
2019-09-17,12060.0
2019-09-18,11905.0
2019-09-19,11815.0
2019-09-20,11870.0
2019-09-23,12000.0
2019-09-24,11835.0
2019-09-25,11745.0
2019-09-26,11645.0
2019-09-27,11425.0
2019-09-30,11470.0
2019-10-08,11430.0
2019-10-09,11520.0
2019-10-10,11620.0
2019-10-11,11615.0
2019-10-14,11695.0
2019-10-15,11530.0
2019-10-16,11530.0
2019-10-17,11565.0
2019-10-18,11765.0
2019-10-21,11725.0
2019-10-22,11845.0
2019-10-23,11840.0
2019-10-24,11825.0
2019-10-25,11855.0
2019-10-28,11710.0
2019-10-29,11790.0
2019-10-30,11955.0
2019-10-31,12015.0
2019-11-01,11885.0
2019-11-04,11825.0
2019-11-05,12200.0
2019-11-06,12110.0
2019-11-07,12105.0
2019-11-08,11970.0
2019-11-11,11935.0
2019-11-12,12080.0
2019-11-13,12035.0
2019-11-14,12190.0
2019-11-15,11910.0
2019-11-18,12100.0
2019-11-19,12130.0
2019-11-20,12530.0
2019-11-21,12595.0
2019-11-22,12625.0
2019-11-25,12800.0
2019-11-26,12585.0
2019-11-27,12505.0
2019-11-28,12475.0
2019-11-29,12380.0
2019-12-02,12400.0
2019-12-03,12745.0
2019-12-04,12860.0
2019-12-05,13200.0
2019-12-06,13280.0
2019-12-09,13200.0
2019-12-10,13230.0
2019-12-11,13275.0
2019-12-12,13250.0
2019-12-13,13120.0
2019-12-16,13090.0
2019-12-17,13265.0
2019-12-18,13050.0
2019-12-19,12780.0
2019-12-20,12805.0
2019-12-23,12715.0
2019-12-24,12810.0
2019-12-25,12820.0
2019-12-26,12810.0
2019-12-27,12850.0
2019-12-30,12985.0
2019-12-31,12960.0
2020-01-02,12805.0
2020-01-03,12810.0
2020-01-06,13095.0
2020-01-07,13185.0
2020-01-08,13190.0
2020-01-09,12965.0
2020-01-10,13100.0
2020-01-13,13365.0
2020-01-14,13250.0
2020-01-15,13195.0
2020-01-16,13150.0
2020-01-17,13075.0
2020-01-20,12895.0
2020-01-21,12620.0
2020-01-22,12420.0
2020-01-23,12085.0
2020-02-03,11145.0
2020-02-04,11040.0
2020-02-05,11215.0
2020-02-06,11340.0
2020-02-07,11330.0
2020-02-10,11345.0
2020-02-11,11500.0
2020-02-12,11450.0
2020-02-13,11430.0
2020-02-14,11485.0
2020-02-17,11685.0
2020-02-18,11640.0
2020-02-19,11600.0
2020-02-20,11690.0
2020-02-21,11720.0
2020-02-24,11400.0
2020-02-25,11545.0
2020-02-26,11325.0
2020-02-27,11235.0
2020-02-28,10550.0
2020-03-02,10990.0
2020-03-03,11025.0
2020-03-04,11060.0
2020-03-05,11120.0
2020-03-06,10900.0
2020-03-09,10290.0
2020-03-10,10700.0
2020-03-11,10525.0
2020-03-12,10460.0
2020-03-13,10540.0
2020-03-16,10310.0
2020-03-17,10335.0
2020-03-18,9965.0
2020-03-19,9680.0
2020-03-20,9815.0
2020-03-23,9370.0
2020-03-24,9760.0
2020-03-25,9915.0
2020-03-26,9855.0
2020-03-27,9700.0
2020-03-30,9475.0
2020-03-31,9680.0
2020-04-01,9480.0
2020-04-02,9745.0
2020-04-03,9670.0
2020-04-07,9865.0
2020-04-08,10070.0
2020-04-09,10100.0
2020-04-10,10140.0
2020-04-13,9940.0
2020-04-14,10060.0
2020-04-15,10035.0
2020-04-16,9880.0
2020-04-17,10050.0
2020-04-20,10140.0
2020-04-21,9800.0
2020-04-22,9715.0
2020-04-23,10025.0
2020-04-24,9960.0
2020-04-27,9935.0
2020-04-28,9890.0
2020-04-29,9850.0
2020-04-30,9965.0
2020-05-06,10300.0
2020-05-07,10380.0
2020-05-08,10345.0
2020-05-11,10335.0
2020-05-12,10235.0
2020-05-13,10245.0
2020-05-14,10140.0
2020-05-15,10295.0
2020-05-18,10245.0
2020-05-19,10330.0
2020-05-20,10420.0
2020-05-21,10435.0
2020-05-22,10190.0
2020-05-25,10240.0
2020-05-26,10325.0
2020-05-27,10250.0
2020-05-28,10270.0
2020-05-29,10165.0
2020-06-01,10315.0
2020-06-02,10300.0
2020-06-03,10430.0
2020-06-04,10290.0
2020-06-05,10645.0
2020-06-08,10600.0
2020-06-09,10640.0
2020-06-10,10585.0
2020-06-11,10545.0
2020-06-12,10375.0
2020-06-15,10210.0
2020-06-16,10335.0
2020-06-17,10325.0
2020-06-18,10315.0
2020-06-19,10475.0
2020-06-22,10350.0
2020-06-23,10400.0
2020-06-24,10325.0
2020-06-29,10060.0
2020-06-30,10180.0
2020-07-01,10225.0
2020-07-02,10375.0
2020-07-03,10485.0
2020-07-06,10610.0
2020-07-07,10540.0
2020-07-08,10650.0
2020-07-09,10690.0
2020-07-10,10495.0
2020-07-13,10600.0
2020-07-14,10600.0
2020-07-15,10640.0
2020-07-16,10535.0
2020-07-17,10610.0
2020-07-20,10505.0
2020-07-21,10680.0
2020-07-22,10660.0
2020-07-23,10615.0
2020-07-24,10535.0
2020-07-27,10670.0
2020-07-28,10690.0
2020-07-29,10855.0
2020-07-30,10885.0
2020-07-31,10840.0
2020-08-03,10860.0
2020-08-04,10825.0
2020-08-05,10895.0
2020-08-06,12450.0
2020-08-07,12535.0
2020-08-10,12415.0
2020-08-11,12365.0
2020-08-12,12315.0
2020-08-13,12275.0
2020-08-14,12435.0
2020-08-17,12475.0
2020-08-18,12440.0
2020-08-19,12410.0
2020-08-20,12360.0
2020-08-21,12380.0
2020-08-24,12675.0
2020-08-25,12545.0
2020-08-26,12575.0
2020-08-27,12615.0
2020-08-28,12660.0
2020-08-31,12810.0
2020-09-01,12820.0
2020-09-02,12830.0
2020-09-03,12595.0
2020-09-04,12580.0
2020-09-07,12465.0
2020-09-08,12510.0
2020-09-09,12120.0
2020-09-10,12200.0
2020-09-11,12210.0
2020-09-14,12335.0
2020-09-15,12360.0
2020-09-16,12475.0
2020-09-17,12360.0
2020-09-18,12550.0
2020-09-21,12615.0
2020-09-22,12400.0
2020-09-23,12320.0
2020-09-24,12390.0
2020-09-25,12635.0
2020-09-28,12675.0
2020-09-29,12625.0
2020-09-30,12350.0
2020-10-09,12900.0
2020-10-12,13165.0
2020-10-13,13205.0
2020-10-14,13360.0
2020-10-15,13320.0
2020-10-16,13825.0
2020-10-19,14075.0
2020-10-20,14690.0
2020-10-21,14750.0
2020-10-22,14860.0
2020-10-23,14840.0
2020-10-26,15350.0
2020-10-27,15725.0
2020-10-28,16535.0
2020-10-29,15770.0
2020-10-30,15680.0
2020-11-02,15255.0
2020-11-03,15095.0
2020-11-04,14845.0
2020-11-05,15010.0
2020-11-06,14745.0
2020-11-09,14240.0
2020-11-10,13920.0
2020-11-11,14145.0
2020-11-12,14490.0
2020-11-13,14385.0
2020-11-16,14655.0
2020-11-17,14365.0
2020-11-18,14135.0
2020-11-19,14335.0
2020-11-20,14230.0
2020-11-23,14610.0
2020-11-24,14675.0
2020-11-25,14735.0
2020-11-26,14575.0
2020-11-27,15230.0
2020-11-30,15150.0
2020-12-01,15180.0
2020-12-02,15775.0
2020-12-03,15625.0
2020-12-04,14880.0
2020-12-07,14940.0
2020-12-08,14605.0
2020-12-09,14260.0
2020-12-10,14210.0
2020-12-11,14495.0
2020-12-14,14655.0
2020-12-15,14610.0
2020-12-16,14380.0
2020-12-17,14620.0
2020-12-18,14840.0
2020-12-21,14965.0
2020-12-22,13905.0
2020-12-23,14105.0
2020-12-24,14220.0
2020-12-25,14180.0
2020-12-28,14015.0
2020-12-29,13715.0
2020-12-30,13755.0
2020-12-31,13900.0
2021-01-04,14245.0
2021-01-05,14415.0
2021-01-06,14375.0
2021-01-07,14875.0
2021-01-08,14820.0
2021-01-11,14085.0
2021-01-12,14155.0
2021-01-13,14325.0
2021-01-14,14265.0
2021-01-15,14575.0
2021-01-18,14770.0
2021-01-19,14665.0
2021-01-20,14665.0
2021-01-21,14745.0
2021-01-22,14380.0
2021-01-25,14260.0
2021-01-26,14060.0
2021-01-27,14310.0
2021-01-28,14150.0
2021-01-29,14405.0
2021-02-01,14655.0
2021-02-02,14570.0
2021-02-03,14300.0
2021-02-04,14615.0
2021-02-05,14730.0
2021-02-08,14765.0
2021-02-09,14855.0
2021-02-10,14680.0
2021-02-18,15205.0
2021-02-19,15650.0
2021-02-22,15840.0
2021-02-23,16020.0
2021-02-24,16160.0
2021-02-25,16955.0
2021-02-26,15990.0
2021-03-01,15895.0
2021-03-02,15445.0
2021-03-03,15540.0
2021-03-04,15200.0
2021-03-05,15360.0
2021-03-08,15160.0
2021-03-09,15020.0
2021-03-10,15320.0
2021-03-11,15385.0
2021-03-12,15265.0
2021-03-15,15115.0
2021-03-16,15150.0
2021-03-17,15300.0
2021-03-18,15175.0
2021-03-19,14365.0
2021-03-22,14530.0
2021-03-23,14490.0
2021-03-24,14345.0
2021-03-25,14125.0
2021-03-26,14120.0
2021-03-29,14160.0
2021-03-30,14015.0
2021-03-31,13695.0
2021-04-01,13850.0
2021-04-02,14150.0
2021-04-06,14315.0
2021-04-07,14315.0
2021-04-08,13970.0
2021-04-09,13775.0
2021-04-12,13460.0
2021-04-13,13530.0
2021-04-14,13625.0
2021-04-15,13730.0
2021-04-16,13775.0
2021-04-19,13655.0
2021-04-20,13915.0
2021-04-21,13910.0
2021-04-22,13985.0
2021-04-23,14105.0
2021-04-26,13810.0
2021-04-27,13810.0
2021-04-28,13960.0
2021-04-29,14030.0
2021-04-30,13890.0
2021-05-06,14375.0
2021-05-07,14445.0
2021-05-10,14595.0
2021-05-11,14165.0
2021-05-12,14290.0
2021-05-13,13715.0
2021-05-14,13280.0
2021-05-17,13360.0
2021-05-18,13390.0
2021-05-19,13290.0
2021-05-20,13405.0
2021-05-21,13675.0
2021-05-24,13695.0
2021-05-25,13735.0
2021-05-26,13755.0
2021-05-27,13665.0
2021-05-28,13660.0
2021-05-31,13400.0
2021-06-01,13345.0
2021-06-02,13165.0
2021-06-03,13375.0
2021-06-04,13365.0
2021-06-07,13070.0
2021-06-08,13045.0
2021-06-09,13005.0
2021-06-10,12800.0
2021-06-11,12740.0
2021-06-15,12735.0
2021-06-16,12750.0
2021-06-17,12780.0
2021-06-18,12795.0
2021-06-21,12605.0
2021-06-22,12670.0
2021-06-23,12935.0
2021-06-24,13010.0
2021-06-25,13230.0
2021-06-28,13150.0
2021-06-29,12845.0
2021-06-30,12800.0
2021-07-01,12705.0
2021-07-02,12705.0
2021-07-05,13160.0
2021-07-06,13380.0
2021-07-07,13415.0
2021-07-08,13395.0
2021-07-09,13315.0
2021-07-12,13310.0
2021-07-13,13315.0
2021-07-14,13250.0
2021-07-15,13370.0
2021-07-16,13570.0
2021-07-19,13500.0
2021-07-20,12920.0
2021-07-21,12955.0
2021-07-22,13120.0
2021-07-23,13285.0
2021-07-26,13185.0
2021-07-27,13180.0
2021-07-28,13205.0
2021-07-29,13370.0
2021-07-30,13420.0
2021-08-02,13510.0
2021-08-03,13325.0
2021-08-04,13505.0
2021-08-05,13385.0
2021-08-06,13645.0
2021-08-09,13620.0
2021-08-10,14910.0
2021-08-11,14820.0
2021-08-12,14625.0
2021-08-13,14755.0
2021-08-16,14690.0
2021-08-17,14915.0
2021-08-18,14980.0
2021-08-19,14490.0
2021-08-20,14240.0
2021-08-23,14360.0
2021-08-24,14400.0
2021-08-25,14475.0
2021-08-26,14055.0
2021-08-27,13810.0
2021-08-30,13875.0
2021-08-31,13845.0
2021-09-01,13845.0
2021-09-02,13715.0
2021-09-03,13810.0
2021-09-06,13820.0
2021-09-07,13720.0
2021-09-08,13315.0
2021-09-09,13320.0
2021-09-10,13435.0
2021-09-13,13525.0
2021-09-14,13780.0
2021-09-15,13775.0
2021-09-16,13830.0
2021-09-17,13740.0
2021-09-22,13300.0
2021-09-23,13340.0
2021-09-24,13365.0
2021-09-27,13705.0
2021-09-28,13840.0
2021-09-29,13815.0
2021-09-30,14190.0
2021-10-08,14395.0
2021-10-11,14775.0
2021-10-12,14785.0
2021-10-13,14435.0
2021-10-14,14515.0
2021-10-15,14750.0
2021-10-18,14690.0
2021-10-19,15255.0
2021-10-20,15265.0
2021-10-21,15235.0
2021-10-22,14750.0
2021-10-25,14605.0
2021-10-26,14850.0
2021-10-27,14865.0
2021-10-28,15170.0
2021-10-29,14880.0
2021-11-01,14600.0
2021-11-02,14390.0
2021-11-03,14580.0
2021-11-04,13875.0
2021-11-05,13935.0
2021-11-08,13985.0
2021-11-09,13925.0
2021-11-10,14080.0
2021-11-11,14145.0
2021-11-12,14395.0
2021-11-15,14540.0
2021-11-16,14695.0
2021-11-17,14615.0
2021-11-18,14390.0
2021-11-19,14995.0
2021-11-22,15470.0
2021-11-23,15315.0
2021-11-24,15470.0
2021-11-25,15755.0
2021-11-26,15240.0
2021-11-29,15435.0
2021-11-30,14935.0
2021-12-01,15220.0
2021-12-02,14745.0
2021-12-03,14720.0
2021-12-06,14630.0
2021-12-07,14510.0
2021-12-08,14620.0
2021-12-09,14375.0
2021-12-10,14490.0
2021-12-13,14760.0
2021-12-14,14750.0
2021-12-15,14605.0
2021-12-16,14745.0
2021-12-17,14605.0
2021-12-20,14210.0
2021-12-21,14270.0
2021-12-22,14405.0
2021-12-23,14515.0
2021-12-24,14330.0
2021-12-27,14455.0
2021-12-28,14745.0
2021-12-29,14820.0
2021-12-30,14790.0
2021-12-31,14855.0
2022-01-04,14695.0
2022-01-05,14750.0
2022-01-06,14545.0
2022-01-07,14910.0
2022-01-10,15050.0
2022-01-11,15020.0
2022-01-12,15090.0
2022-01-13,14925.0
2022-01-14,15185.0
2022-01-17,14920.0
2022-01-18,14840.0
2022-01-19,14900.0
2022-01-20,14940.0
2022-01-21,14615.0
2022-01-24,14340.0
2022-01-25,14310.0
2022-01-26,14360.0
2022-01-27,14105.0
2022-01-28,14150.0
2022-02-07,14470.0
2022-02-08,14650.0
2022-02-09,14655.0
2022-02-10,14775.0
2022-02-11,14485.0
2022-02-14,14615.0
2022-02-15,14355.0
2022-02-16,14285.0
2022-02-17,14050.0
2022-02-18,14310.0
2022-02-21,14275.0
2022-02-22,13990.0
2022-02-23,14015.0
2022-02-24,14070.0
2022-02-25,13955.0
2022-02-28,13870.0
2022-03-01,13725.0
2022-03-02,13940.0
2022-03-03,13980.0
2022-03-04,13725.0
2022-03-07,13785.0
2022-03-08,13640.0
2022-03-09,14190.0
2022-03-10,14045.0
2022-03-11,13825.0
2022-03-14,13455.0
2022-03-15,13350.0
2022-03-16,13335.0
2022-03-17,13290.0
2022-03-18,13450.0
2022-03-21,13495.0
2022-03-22,13410.0
2022-03-23,13360.0
2022-03-24,13465.0
2022-03-25,13510.0
2022-03-28,13410.0
2022-03-29,13360.0
2022-03-30,13585.0
2022-03-31,13705.0
2022-04-01,13830.0
2022-04-06,13845.0
2022-04-07,13555.0
2022-04-08,13545.0
2022-04-11,13540.0
2022-04-12,13545.0
2022-04-13,13345.0
2022-04-14,13460.0
2022-04-15,13340.0
2022-04-18,13475.0
2022-04-19,13495.0
2022-04-20,13400.0
2022-04-21,13270.0
2022-04-22,13015.0
2022-04-25,12665.0
2022-04-26,12635.0
2022-04-27,12700.0
2022-04-28,12610.0
2022-04-29,12915.0
2022-05-05,12905.0
2022-05-06,12745.0
2022-05-09,12435.0
2022-05-10,12765.0
2022-05-11,12780.0
2022-05-12,12730.0
2022-05-13,12835.0
2022-05-16,13070.0
2022-05-17,13070.0
2022-05-18,12980.0
2022-05-19,13070.0
2022-05-20,13085.0
2022-05-23,13045.0
2022-05-24,13020.0
2022-05-25,13145.0
2022-05-26,13255.0
2022-05-27,13220.0
2022-05-30,13145.0
2022-05-31,13230.0
2022-06-01,13320.0
2022-06-02,13380.0
2022-06-06,13350.0
2022-06-07,13195.0
2022-06-08,13270.0
2022-06-09,13395.0
2022-06-10,13380.0
2022-06-13,12980.0
2022-06-14,12875.0
2022-06-15,12820.0
2022-06-16,12840.0
2022-06-17,12770.0
2022-06-20,12810.0
2022-06-21,12680.0
2022-06-22,12500.0
2022-06-23,12755.0
2022-06-24,12800.0
2022-06-27,12850.0
2022-06-28,12930.0
2022-06-29,12885.0
2022-06-30,12875.0
2022-07-01,12995.0
2022-07-04,13080.0
2022-07-05,12900.0
2022-07-06,12655.0
2022-07-07,12670.0
2022-07-08,12675.0
2022-07-11,12645.0
2022-07-12,12685.0
2022-07-13,12190.0
2022-07-14,12055.0
2022-07-15,11705.0
2022-07-18,11965.0
2022-07-19,11940.0
2022-07-20,11890.0
2022-07-21,11760.0
2022-07-22,11665.0
2022-07-25,12125.0
2022-07-26,12150.0
2022-07-27,12125.0
2022-07-28,12145.0
2022-07-29,12230.0
2022-08-01,12125.0
2022-08-02,12075.0
2022-08-03,12070.0
2022-08-04,11960.0
2022-08-05,12080.0
2022-08-08,12255.0
2022-08-09,12225.0
2022-08-10,12920.0
2022-08-11,12985.0
2022-08-12,13010.0
2022-08-15,12835.0
2022-08-16,12810.0
2022-08-17,12890.0
2022-08-18,12855.0
2022-08-19,12700.0
2022-08-22,12875.0
2022-08-23,12870.0
2022-08-24,12705.0
2022-08-25,12660.0
2022-08-26,12670.0
2022-08-29,12770.0
2022-08-30,12635.0
2022-08-31,12565.0
2022-09-01,12345.0
2022-09-02,12280.0
2022-09-05,12405.0
2022-09-06,12310.0
2022-09-07,12260.0
2022-09-08,12340.0
2022-09-09,12380.0
2022-09-13,12700.0
2022-09-14,12730.0
2022-09-15,12905.0
2022-09-16,12970.0
2022-09-19,12885.0
2022-09-20,13135.0
2022-09-21,13230.0
2022-09-22,13205.0
2022-09-23,13085.0
2022-09-26,13005.0
2022-09-27,13380.0
2022-09-28,13225.0
2022-09-29,13285.0
2022-09-30,13135.0
2022-10-10,13045.0
2022-10-11,12875.0
2022-10-12,12830.0
2022-10-13,12815.0
2022-10-14,12830.0
2022-10-17,12840.0
2022-10-18,12700.0
2022-10-19,12655.0
2022-10-20,12375.0
2022-10-21,12340.0
2022-10-24,12305.0
2022-10-25,12370.0
2022-10-26,12185.0
2022-10-27,12055.0
2022-10-28,11835.0
2022-10-31,11750.0
2022-11-01,12190.0
2022-11-02,12205.0
2022-11-03,12180.0
2022-11-04,12285.0
2022-11-07,12280.0
2022-11-08,12590.0
2022-11-09,12615.0
2022-11-10,12525.0
2022-11-11,12590.0
2022-11-14,12580.0
2022-11-15,12650.0
2022-11-16,12685.0
2022-11-17,12810.0
2022-11-18,12755.0
2022-11-21,12355.0
2022-11-22,12785.0
2022-11-23,12790.0
2022-11-24,12755.0
2022-11-25,12735.0
2022-11-28,12855.0
2022-11-29,12840.0
2022-11-30,12760.0
2022-12-01,12870.0
2022-12-02,12950.0
2022-12-05,12910.0
2022-12-06,12935.0
2022-12-07,12940.0
2022-12-08,13165.0
2022-12-09,13215.0
2022-12-12,12970.0
2022-12-13,12985.0
2022-12-14,13140.0
2022-12-15,13020.0
2022-12-16,13090.0
2022-12-19,12780.0
2022-12-20,12720.0
2022-12-21,12795.0
2022-12-22,12695.0
2022-12-23,12575.0
2022-12-26,12645.0
2022-12-27,12800.0
2022-12-28,12815.0
2022-12-29,12685.0
2022-12-30,12695.0
2023-01-03,13070.0
2023-01-04,13080.0
2023-01-05,13010.0
2023-01-06,12895.0
2023-01-09,12890.0
2023-01-10,12920.0
2023-01-11,13095.0
2023-01-12,12970.0
2023-01-13,13000.0
2023-01-16,13010.0
2023-01-17,13315.0
2023-01-18,13430.0
2023-01-19,13305.0
2023-01-20,13390.0
2023-01-30,13345.0
2023-01-31,13220.0
2023-02-01,13180.0
2023-02-02,12765.0
2023-02-03,12685.0
2023-02-06,12735.0
2023-02-07,12715.0
2023-02-08,12650.0
2023-02-09,12645.0
2023-02-10,12545.0
2023-02-13,12540.0
2023-02-14,12585.0
2023-02-15,12530.0
2023-02-16,12565.0
2023-02-17,12490.0
2023-02-20,12565.0
2023-02-21,12580.0
2023-02-22,12530.0
2023-02-23,12570.0
2023-02-24,12590.0
2023-02-27,12495.0
2023-02-28,12450.0
2023-03-01,12560.0
2023-03-02,12630.0
2023-03-03,12605.0
2023-03-06,12430.0
2023-03-07,12445.0
2023-03-08,12290.0
2023-03-09,12190.0
2023-03-10,11990.0
2023-03-13,11970.0
2023-03-14,11955.0
2023-03-15,11940.0
2023-03-16,11570.0
2023-03-17,11675.0
2023-03-20,11655.0
2023-03-21,11710.0
2023-03-22,11700.0
2023-03-23,11675.0
2023-03-24,11720.0
2023-03-27,11875.0
2023-03-28,11930.0
2023-03-29,11865.0
2023-03-30,11900.0
2023-03-31,11930.0
2023-04-03,11870.0
2023-04-04,11795.0
2023-04-06,11660.0
2023-04-07,11625.0
2023-04-10,11680.0
2023-04-11,11730.0
2023-04-12,11735.0
2023-04-13,11680.0
2023-04-14,11640.0
2023-04-17,11905.0
2023-04-18,11905.0
2023-04-19,11980.0
2023-04-20,12040.0
2023-04-21,11860.0
2023-04-24,11695.0
2023-04-25,11990.0
2023-04-26,12005.0
2023-04-27,11740.0
2023-04-28,11770.0
2023-05-04,11800.0
2023-05-05,11730.0
2023-05-08,12070.0
2023-05-09,12010.0
2023-05-10,12125.0
2023-05-11,12160.0
2023-05-12,12015.0
2023-05-15,12305.0
2023-05-16,12200.0
2023-05-17,12255.0
2023-05-18,12195.0
2023-05-19,12215.0
2023-05-22,12175.0
2023-05-23,11975.0
2023-05-24,11800.0
2023-05-25,11750.0
2023-05-26,11875.0
2023-05-29,11915.0
2023-05-30,11895.0
2023-05-31,11830.0
2023-06-01,11850.0
2023-06-02,12000.0
2023-06-05,11970.0
2023-06-06,11825.0
2023-06-07,12085.0
2023-06-08,12130.0
2023-06-09,12060.0
2023-06-12,11895.0
2023-06-13,11960.0
2023-06-14,12085.0
2023-06-15,12155.0
2023-06-16,12130.0
2023-06-19,12085.0
2023-06-20,12055.0
2023-06-21,12035.0
2023-06-26,11860.0
2023-06-27,11950.0
2023-06-28,11935.0
2023-06-29,11885.0
2023-06-30,12080.0
2023-07-03,12095.0
2023-07-04,12065.0
2023-07-05,12175.0
2023-07-06,12485.0
2023-07-07,12460.0
2023-07-10,12340.0
2023-07-11,12340.0
2023-07-12,12380.0
2023-07-13,12430.0
2023-07-14,12480.0
2023-07-17,12125.0
2023-07-18,12160.0
2023-07-19,12200.0
2023-07-20,12260.0
2023-07-21,12115.0
2023-07-24,12050.0
2023-07-25,12140.0
2023-07-26,12200.0
2023-07-27,12175.0
2023-07-28,12205.0
2023-07-31,12300.0
2023-08-01,12185.0
2023-08-02,12210.0
2023-08-03,11975.0
2023-08-04,11990.0
2023-08-07,11960.0
2023-08-08,12890.0
2023-08-09,12980.0
2023-08-10,12985.0
2023-08-11,13010.0
2023-08-14,12830.0
2023-08-15,12805.0
2023-08-16,12755.0
2023-08-17,12820.0
2023-08-18,12795.0
2023-08-21,13000.0
2023-08-22,13050.0
2023-08-23,13225.0
2023-08-24,13210.0
2023-08-25,13270.0
2023-08-28,13200.0
2023-08-29,13180.0
2023-08-30,13305.0
2023-08-31,13330.0
2023-09-01,14160.0
2023-09-04,14100.0
2023-09-05,14130.0
2023-09-06,14230.0
2023-09-07,14420.0
2023-09-08,14255.0
2023-09-11,14355.0
2023-09-12,14370.0
2023-09-13,14295.0
2023-09-14,14440.0
2023-09-15,14455.0
2023-09-18,14285.0
2023-09-19,14235.0
2023-09-20,14210.0
2023-09-21,14000.0
2023-09-22,14265.0
2023-09-25,14120.0
2023-09-26,13835.0
2023-09-27,13800.0
2023-09-28,13930.0
2023-10-09,14010.0
2023-10-10,13960.0
